Text,Category
a lawsuit to challenge proposition 8 under the Federal Constitution and,0
ultimately the judge ruled that the ban,0
on same-sex marriage violated the Federal Constitution violated equal protection and due process clauses the,0
Federal Constitution and invalidated proposition 8 in that decision was,0
ultimately sustained by the court of appeals and the Supreme Court on the,0
grounds that the people on the other side the defendants really didn't have standing to oppose judgment,0
What cases are you proudest of?,0
I think that you know cases are in some,0
senses a little like children I have six children and hard to say which one I'm most proud of but but I think that,0
certainly the marriage equality cases are cases that I am enormous ly proud of,0
I think that we have in in those cases,0
contributed to a really important change in this country the cases that I've done,0
in the area of racial equality as a young lawyer working in Mississippi and,0
then later on I successfully sued the Republican National Committee on behalf,0
of a Democratic National Committee in 1986 I think it was to stop the RNC from,0
targeting black and minority districts with voter ID voter security kinds of,0
tactics I mean that litigation I'm very,0
proud I'm proud of the Microsoft case that was a important challenging case,0
I'm certainly proud of Westmorland CBS liable case I think that was very,0
important in terms of establishing and confirming freedom of the press and the,0
ability of the press to engage in very direct hostile criticism of government,0
government action being from speech freedom of the press I'm proud of the,0
the Bush v Gore even though we lost I think that the example that we gave to,0
the country was an important example I think I think the record that we made,0
was important in convincing the people,0
and convincing the court not to repeat it even though we didn't win that case I,0
think the controversy that ensued in part because of the record we made I think has been helpful in,0
limiting the extent to which that kind of interference with a democratic,0
political process will be repeated I also think that the way that case was,0
conducted and with Ted Olson and what what Ted and his team did together with,0
what we did you know showed the American people that even the most contentious,0
issues can be resolved in the courts and,0
well I might disagree with how it was resolved I think everybody on both sides,0
of the lawyers there believed that it was resolved in a way that gave the,0
legal process credibility and everybody everybody involved in the case,0
you know acted with professionalism integrity and and after the fact,0
everybody United together to say this is the final decision we've all got to,0
abide by it and move on I'm also proud of a couple of antitrust cases that,0
don't necessarily get the same profile but are often very important I defended,0
IBM in a case in the 1970s that was brought against it by private parties,0
that we're trying to prevent IBM from competing by price on price and we,0
established a principle that even somebody would not be power can compete,0
on price as long as it's not totally blow cost and that case incidentally,0
when I argued that case in the court of appeals I argued it in front of a panel that included Anthony Kennedy that is,0
this was before he was on the Supreme Court so my first case in front of Justice,0
Kennedy was oh this is almost must be 35 years ago 35 more years ago and there,0
was a another antitrust case where I represented skaar where they were accused of,0
violating the antitrust laws and they were trying to get private parties are,0
trying to get court to intervene and regulate how they conducted their business and we won that case and that,0
